player_id,season,competition_id,season_end,appearances,minutes_played,goals,assists,yellow_cards,red_cards,clubs_in_season,name,position,sub_position,foot,height_in_cm,country_of_citizenship,date_of_birth,age_at_season_end,valuation_date,valuation_gap_days,target_market_value_in_eur,target_log_market_value
349701,2025,GB1,2026-05-24,22,1492.0,1.0,0.0,5.0,0.0,1,Antonee Robinson,Defender,Left-Back,left,183,United States,1997-08-08,28.79,2026-06-03,10,22000000,16.906553056777135
352041,2025,GB1,2026-05-24,16,1440.0,0.0,0.0,2.0,0.0,1,Lucas Perri,Goalkeeper,Goalkeeper,right,197,Brazil,1997-12-10,28.45,2026-06-03,10,10000000,16.118095750958314
353032,2025,GB1,2026-05-24,33,2802.0,1.0,1.0,6.0,0.0,1,Omar Alderete,Defender,Centre-Back,left,190,Paraguay,1996-12-26,29.41,2026-06-03,10,13000000,16.380459992348886
354362,2025,GB1,2026-05-24,26,1892.0,1.0,1.0,7.0,0.0,1,Rodrigo Bentancur,Midfield,Defensive Midfield,right,187,Uruguay,1997-06-25,28.91,2026-06-03,10,20000000,16.811242881518265
355915,2025,GB1,2026-05-24,23,1873.0,4.0,1.0,9.0,0.0,1,Cristian Romero,Defender,Centre-Back,right,185,Argentina,1998-04-27,28.07,2026-06-03,10,45000000,17.622173069956816
356141,2025,GB1,2026-05-24,28,1909.0,0.0,1.0,3.0,0.0,1,Daichi Kamada,Midfield,Attacking Midfield,right,180,Japan,1996-08-05,29.8,2026-06-03,10,10000000,16.118095750958314
357119,2025,GB1,2026-05-24,36,3100.0,1.0,0.0,7.0,0.0,1,Ibrahima Konaté,Defender,Centre-Back,right,194,France,1999-05-25,27.0,2026-06-03,10,45000000,17.622173069956816
357147,2025,GB1,2026-05-24,34,2616.0,1.0,3.0,5.0,0.0,1,Diogo Dalot,Defender,Right-Back,right,184,Portugal,1999-03-18,27.18,2026-06-03,10,30000000,17.216707972959764
357162,2025,GB1,2026-05-24,31,2114.0,0.0,2.0,6.0,0.0,1,Florentino,Midfield,Defensive Midfield,right,184,Portugal,1999-08-19,26.76,2026-06-03,10,16000000,16.588099342704055
357565,2025,GB1,2026-05-24,21,1514.0,1.0,0.0,3.0,0.0,1,Rodri,Midfield,Defensive Midfield,right,190,Spain,1996-06-22,29.92,2026-06-03,10,50000000,17.72753358339242
357662,2025,GB1,2026-05-24,36,3099.0,4.0,7.0,3.0,0.0,1,Declan Rice,Midfield,Central Midfield,right,188,England,1999-01-14,27.36,2026-06-03,10,120000000,18.603002309079653
361093,2025,GB1,2026-05-24,25,1839.0,1.0,1.0,2.0,0.0,1,Sven Botman,Defender,Centre-Back,left,193,Netherlands,2000-01-12,26.36,2026-06-03,10,35000000,17.370858648025116
361914,2025,GB1,2026-05-24,2,180.0,0.0,0.0,0.0,0.0,1,Nayef Aguerd,Defender,Centre-Back,left,190,Morocco,1996-03-30,30.15,2026-06-01,8,15000000,16.52356082573315
362108,2025,GB1,2026-05-24,32,2639.0,0.0,0.0,4.0,0.0,1,Gabriel Gudmundsson,Defender,Left-Back,left,181,Sweden,1999-04-29,27.07,2026-06-03,10,20000000,16.811242881518265
363205,2025,GB1,2026-05-24,14,421.0,3.0,0.0,3.0,0.0,1,Gabriel Jesus,Attack,Centre-Forward,right,175,Brazil,1997-04-03,29.14,2026-06-03,10,17000000,16.648723960844016
365108,2025,GB1,2026-05-24,24,1176.0,1.0,1.0,1.0,0.0,1,Dan Ndoye,Attack,Right Winger,right,184,Switzerland,2000-10-25,25.58,2026-06-03,10,32000000,17.281246492014
369316,2025,GB1,2026-05-24,37,3134.0,1.0,0.0,6.0,0.0,1,Ferdi Kadıoğlu,Defender,Left-Back,right,174,Türkiye,1999-10-07,26.63,2026-06-03,10,35000000,17.370858648025116
369567,2025,GB1,2026-05-24,1,14.0,0.0,0.0,0.0,0.0,1,Sasa Kalajdzic,Attack,Centre-Forward,right,200,Austria,1997-07-07,28.88,2026-05-26,2,4000000,15.201805169084134
369962,2025,GB1,2026-05-24,16,246.0,0.0,0.0,0.0,0.0,1,Joël Piroe,Attack,Centre-Forward,left,185,Suriname,1999-08-02,26.81,2026-06-03,10,10000000,16.118095750958314
371851,2025,GB1,2026-05-24,25,1893.0,1.0,2.0,4.0,0.0,1,Jaka Bijol,Defender,Centre-Back,right,190,Slovenia,1999-02-05,27.3,2026-06-03,10,20000000,16.811242881518265
375885,2025,GB1,2026-05-24,28,2080.0,2.0,2.0,5.0,0.0,1,Ibrahim Sangaré,Midfield,Defensive Midfield,right,191,Cote d'Ivoire,1997-12-02,28.47,2026-06-03,10,20000000,16.811242881518265
378710,2025,GB1,2026-05-24,32,1960.0,11.0,4.0,4.0,0.0,1,Richarlison,Attack,Centre-Forward,right,184,Brazil,1997-05-10,29.04,2026-06-03,10,25000000,17.034386422832473
380350,2025,GB1,2026-05-24,4,103.0,0.0,0.0,0.0,0.0,1,Igor Julio,Defender,Centre-Back,left,188,Brazil,1998-02-07,28.29,2026-06-03,10,10000000,16.118095750958314
381753,2025,GB1,2026-05-24,23,1324.0,0.0,3.0,3.0,0.0,1,Ilia Gruev,Midfield,Defensive Midfield,left,185,Bulgaria,2000-05-06,26.05,2026-06-03,10,12000000,16.300417291085605
381963,2025,GB1,2026-05-24,6,37.0,0.0,0.0,0.0,0.0,1,Mike Tresor,Midfield,Attacking Midfield,right,172,Belgium,1999-05-28,26.99,2026-06-03,10,2000000,14.508658238524095
386047,2025,GB1,2026-05-24,14,1255.0,0.0,0.0,1.0,0.0,1,Axel Disasi,Defender,Centre-Back,right,191,France,1998-03-11,28.2,2026-06-03,10,15000000,16.52356082573315
387626,2025,GB1,2026-05-24,13,452.0,0.0,1.0,1.0,0.0,1,Leon Bailey,Attack,Right Winger,left,178,Jamaica,1997-08-09,28.79,2026-06-03,10,14000000,16.454567959008102
388165,2025,GB1,2026-05-24,19,521.0,1.0,1.0,3.0,0.0,1,Yoane Wissa,Attack,Centre-Forward,right,176,DR Congo,1996-09-03,29.72,2026-06-03,10,25000000,17.034386422832473
391065,2025,GB1,2026-05-24,1,16.0,0.0,1.0,0.0,0.0,1,Hamed Traoré,Attack,Left Winger,right,177,Cote d'Ivoire,2000-02-16,26.27,2026-06-01,8,15000000,16.52356082573315
392179,2025,GB1,2026-05-24,19,1540.0,0.0,0.0,0.0,0.0,1,Hjalmar Ekdal,Defender,Centre-Back,right,187,Sweden,1998-10-21,27.59,2026-06-03,10,5000000,15.424948670398354
392757,2025,GB1,2026-05-24,35,3150.0,3.0,4.0,6.0,0.0,2,Marc Guéhi,Defender,Centre-Back,right,182,England,2000-07-13,25.86,2026-06-03,10,70000000,18.064005814299346
392765,2025,GB1,2026-05-24,37,1928.0,3.0,0.0,1.0,0.0,1,Emile Smith Rowe,Midfield,Attacking Midfield,right,182,England,2000-07-28,25.82,2026-06-03,10,20000000,16.811242881518265
392768,2025,GB1,2026-05-24,30,1848.0,3.0,4.0,0.0,0.0,1,Callum Hudson-Odoi,Attack,Left Winger,right,178,England,2000-11-07,25.54,2026-06-03,10,30000000,17.216707972959764
392770,2025,GB1,2026-05-24,12,465.0,0.0,0.0,1.0,0.0,1,Angel Gomes,Midfield,Attacking Midfield,right,168,England,2000-08-31,25.73,2026-06-03,10,10000000,16.118095750958314
392771,2025,GB1,2026-05-24,35,3123.0,1.0,1.0,10.0,0.0,1,Ethan Ampadu,Midfield,Defensive Midfield,right,182,Wales,2000-09-14,25.69,2026-06-03,10,30000000,17.216707972959764
392775,2025,GB1,2026-05-24,27,1822.0,3.0,3.0,0.0,0.0,1,Ryan Sessegnon,Defender,Left-Back,left,178,England,2000-05-18,26.02,2026-06-03,10,22000000,16.906553056777135
393323,2025,GB1,2026-05-24,37,2470.0,4.0,5.0,3.0,0.0,1,Brenden Aaronson,Midfield,Attacking Midfield,right,177,United States,2000-10-22,25.59,2026-06-03,10,22000000,16.906553056777135
394327,2025,GB1,2026-05-24,18,1418.0,1.0,3.0,5.0,0.0,1,Boubacar Kamara,Midfield,Defensive Midfield,right,184,France,1999-11-23,26.5,2026-06-03,10,40000000,17.50439003707821
397033,2025,GB1,2026-05-24,35,2545.0,0.0,2.0,4.0,0.0,1,Sandro Tonali,Midfield,Defensive Midfield,right,181,Italy,2000-05-08,26.04,2026-06-03,10,80000000,18.197537205138154
398065,2025,GB1,2026-05-24,37,1961.0,7.0,1.0,1.0,0.0,1,Harvey Barnes,Attack,Left Winger,right,182,England,1997-12-09,28.45,2026-06-03,10,32000000,17.281246492014
399434,2025,GB1,2026-05-24,34,2743.0,7.0,4.0,6.0,0.0,1,Marcus Tavernier,Midfield,Attacking Midfield,left,178,England,1999-03-22,27.17,2026-06-03,10,25000000,17.034386422832473
399776,2025,GB1,2026-05-24,21,1676.0,0.0,0.0,1.0,0.0,1,Pau Torres,Defender,Centre-Back,left,192,Spain,1997-01-16,29.35,2026-06-03,10,20000000,16.811242881518265
400536,2025,GB1,2026-05-24,18,1620.0,0.0,1.0,0.0,0.0,1,Mads Hermansen,Goalkeeper,Goalkeeper,right,187,Denmark,2000-07-11,25.87,2026-06-03,10,15000000,16.52356082573315
401173,2025,GB1,2026-05-24,23,873.0,0.0,2.0,0.0,0.0,1,Jadon Sancho,Attack,Left Winger,right,180,England,2000-03-25,26.16,2026-06-03,10,18000000,16.705882371415992
401922,2025,GB1,2026-05-24,23,1074.0,3.0,4.0,0.0,0.0,1,Samuel Chukwueze,Attack,Right Winger,left,172,Nigeria,1999-05-22,27.01,2026-06-03,10,18000000,16.705882371415992
403151,2025,GB1,2026-05-24,35,3041.0,0.0,1.0,3.0,0.0,1,Robert Sánchez,Goalkeeper,Goalkeeper,right,197,Spain,1997-11-18,28.51,2026-06-03,10,22000000,16.906553056777135
404842,2025,GB1,2026-05-24,33,2961.0,0.0,1.0,6.0,0.0,1,Vitaliy Mykolenko,Defender,Left-Back,left,180,Ukraine,1999-05-29,26.99,2026-06-03,10,25000000,17.034386422832473
406634,2025,GB1,2026-05-24,6,203.0,1.0,0.0,0.0,0.0,1,Matt O'Riley,Midfield,Central Midfield,left,189,Denmark,2000-11-21,25.5,2026-06-03,10,18000000,16.705882371415992
406635,2025,GB1,2026-05-24,33,2085.0,7.0,5.0,4.0,0.0,1,Phil Foden,Midfield,Attacking Midfield,left,171,England,2000-05-28,25.99,2026-06-03,10,70000000,18.064005814299346
410225,2025,GB1,2026-05-24,28,2177.0,9.0,1.0,2.0,0.0,1,Ismaïla Sarr,Attack,Right Winger,right,185,Senegal,1998-02-25,28.24,2026-06-03,10,40000000,17.50439003707821
410425,2025,GB1,2026-05-24,11,605.0,0.0,0.0,4.0,0.0,1,Yves Bissouma,Midfield,Defensive Midfield,right,182,Mali,1996-08-30,29.73,2026-06-03,10,10000000,16.118095750958314
410708,2025,GB1,2026-05-24,34,2937.0,0.0,1.0,5.0,0.0,1,Pascal Struijk,Defender,Centre-Back,left,190,Netherlands,1999-08-11,26.78,2026-06-03,10,22000000,16.906553056777135
411537,2025,GB1,2026-05-24,29,1776.0,11.0,0.0,5.0,0.0,1,Zian Flemming,Attack,Centre-Forward,right,185,Netherlands,1998-08-01,27.81,2026-06-03,10,12000000,16.300417291085605
413039,2025,GB1,2026-05-24,33,2625.0,11.0,3.0,4.0,0.0,1,Bryan Mbeumo,Attack,Right Winger,left,171,Cameroon,1999-08-07,26.8,2026-06-03,10,75000000,18.132998684833918
413220,2025,GB1,2026-05-24,29,1896.0,2.0,1.0,4.0,0.0,1,James Justin,Defender,Right-Back,both,183,England,1998-02-23,28.25,2026-06-03,10,12000000,16.300417291085605
413403,2025,GB1,2026-05-24,34,3036.0,0.0,0.0,0.0,0.0,1,Ezri Konsa,Defender,Centre-Back,right,180,England,1997-10-23,28.58,2026-06-03,10,40000000,17.50439003707821
413507,2025,GB1,2026-05-24,38,3375.0,0.0,0.0,6.0,0.0,1,Nikola Milenković,Defender,Centre-Back,right,195,Serbia,1997-10-12,28.61,2026-06-03,10,28000000,17.147715103853763
414908,2025,GB1,2026-05-24,13,874.0,1.0,1.0,2.0,0.0,1,Marshall Munetsi,Midfield,Central Midfield,right,188,Zimbabwe,1996-06-22,29.92,2026-06-01,8,15000000,16.52356082573315
415381,2025,GB1,2026-05-24,26,1908.0,2.0,3.0,8.0,0.0,1,Mats Wieffer,Defender,Right-Back,right,189,Netherlands,1999-11-16,26.52,2026-06-03,10,25000000,17.034386422832473
415912,2025,GB1,2026-05-24,31,2532.0,3.0,0.0,2.0,0.0,1,Konstantinos Mavropanos,Defender,Centre-Back,right,194,Greece,1997-12-11,28.45,2026-06-03,10,18000000,16.705882371415992
415970,2025,GB1,2026-05-24,11,497.0,0.0,0.0,0.0,0.0,1,Joe Worrall,Defender,Centre-Back,right,190,England,1997-01-10,29.37,2026-06-03,10,2000000,14.508658238524095
417346,2025,GB1,2026-05-24,11,263.0,0.0,0.0,0.0,0.0,1,Jack Harrison,Attack,Left Winger,left,175,England,1996-11-20,29.51,2026-05-29,5,6500000,15.687312888712007
418560,2025,GB1,2026-05-24,35,2959.0,27.0,8.0,2.0,0.0,1,Erling Haaland,Attack,Centre-Forward,left,195,Norway,2000-07-21,25.84,2026-06-03,10,200000000,19.11382792951231
420002,2025,GB1,2026-05-24,32,2223.0,12.0,0.0,2.0,0.0,1,Jean-Philippe Mateta,Attack,Centre-Forward,right,192,France,1997-06-28,28.9,2026-06-03,10,30000000,17.216707972959764
420210,2025,GB1,2026-05-24,28,1685.0,0.0,0.0,2.0,0.0,1,Lutsharel Geertruida,Defender,Right-Back,right,184,Netherlands,2000-07-18,25.85,2026-06-03,10,20000000,16.811242881518265
420243,2025,GB1,2026-05-24,30,2457.0,3.0,6.0,5.0,0.0,1,Jurriën Timber,Defender,Right-Back,right,179,Netherlands,2001-06-17,24.93,2026-06-03,10,70000000,18.064005814299346
421637,2025,GB1,2026-05-24,6,88.0,0.0,1.0,0.0,0.0,1,Frank Onyeka,Midfield,Central Midfield,right,183,Nigeria,1998-01-01,28.39,2026-05-28,4,8000000,15.894952224644102
423440,2025,GB1,2026-05-24,38,3002.0,5.0,1.0,4.0,0.0,1,Martín Zubimendi,Midfield,Defensive Midfield,right,181,Spain,1999-02-02,27.3,2026-06-03,10,75000000,18.132998684833918
424015,2025,GB1,2026-05-24,7,240.0,0.0,0.0,0.0,0.0,1,Nathan Patterson,Defender,Right-Back,right,183,Scotland,2001-10-16,24.6,2026-06-03,10,10000000,16.118095750958314
425334,2025,GB1,2026-05-24,35,3022.0,3.0,3.0,9.0,0.0,1,Matty Cash,Defender,Right-Back,right,185,Poland,1997-08-07,28.79,2026-06-03,10,22000000,16.906553056777135
425902,2025,GB1,2026-05-24,22,603.0,0.0,2.0,3.0,0.0,1,Ryan Yates,Midfield,Central Midfield,right,190,England,1997-11-21,28.5,2026-06-03,10,7000000,15.76142084987672
427568,2025,GB1,2026-05-24,12,1003.0,0.0,0.0,2.0,0.0,1,Aaron Ramsdale,Goalkeeper,Goalkeeper,right,190,England,1998-05-14,28.03,2026-06-03,10,12000000,16.300417291085605
429014,2025,GB1,2026-05-24,37,3113.0,15.0,4.0,1.0,0.0,1,Morgan Gibbs-White,Midfield,Attacking Midfield,right,171,England,2000-01-27,26.32,2026-06-03,10,70000000,18.064005814299346
429915,2025,GB1,2026-05-24,30,1414.0,2.0,3.0,2.0,0.0,1,Maxim De Cuyper,Defender,Left-Back,left,182,Belgium,2000-12-22,25.42,2026-06-03,10,22000000,16.906553056777135
429983,2025,GB1,2026-05-24,36,2315.0,4.0,1.0,4.0,0.0,2,Jørgen Strand Larsen,Attack,Centre-Forward,right,193,Norway,2000-02-06,26.29,2026-06-03,10,40000000,17.50439003707821
432164,2025,GB1,2026-05-24,37,2315.0,6.0,4.0,2.0,0.0,1,Igor Jesus,Attack,Centre-Forward,right,179,Brazil,2001-02-25,25.24,2026-06-03,10,25000000,17.034386422832473
432914,2025,GB1,2026-05-24,5,438.0,0.0,0.0,1.0,0.0,1,John Victor,Goalkeeper,Goalkeeper,right,197,Brazil,1996-02-13,30.28,2026-06-03,10,5000000,15.424948670398354
433177,2025,GB1,2026-05-24,31,2226.0,7.0,7.0,2.0,0.0,1,Bukayo Saka,Attack,Right Winger,left,178,England,2001-09-05,24.71,2026-06-03,10,110000000,18.5159909328476
433188,2025,GB1,2026-05-24,34,1930.0,1.0,2.0,2.0,0.0,1,Curtis Jones,Midfield,Central Midfield,right,185,England,2001-01-30,25.31,2026-06-03,10,35000000,17.370858648025116
434224,2025,GB1,2026-05-24,35,3087.0,1.0,2.0,4.0,0.0,1,Maxence Lacroix,Defender,Centre-Back,right,190,France,2000-04-06,26.13,2026-06-03,10,50000000,17.72753358339242
434675,2025,GB1,2026-05-24,36,2749.0,7.0,5.0,3.0,0.0,1,Cody Gakpo,Attack,Left Winger,right,193,Netherlands,1999-05-07,27.05,2026-06-03,10,60000000,17.909855136853043
435338,2025,GB1,2026-05-24,32,2751.0,3.0,4.0,4.0,0.0,1,Gabriel,Defender,Centre-Back,left,190,Brazil,1997-12-19,28.43,2026-06-03,10,75000000,18.132998684833918
435648,2025,GB1,2026-05-24,24,609.0,2.0,1.0,3.0,0.0,1,Joshua Zirkzee,Attack,Centre-Forward,right,193,Netherlands,2001-05-22,25.0,2026-06-03,10,20000000,16.811242881518265
438001,2025,GB1,2026-05-24,29,2553.0,3.0,2.0,4.0,0.0,1,Santiago Bueno,Defender,Centre-Back,right,191,Uruguay,1998-11-09,27.54,2026-06-03,10,10000000,16.118095750958314
442248,2025,GB1,2026-05-24,4,321.0,0.0,0.0,1.0,0.0,1,Ethan Pinnock,Defender,Centre-Back,left,194,Jamaica,1993-05-29,32.99,2026-06-03,10,3000000,14.914123179965662
444523,2025,GB1,2026-05-24,18,1522.0,4.0,1.0,5.0,0.0,1,Lucas Paquetá,Midfield,Attacking Midfield,left,183,Brazil,1997-08-27,28.74,2026-05-26,2,32000000,17.281246492014
445939,2025,GB1,2026-05-24,21,699.0,3.0,3.0,3.0,0.0,1,Omar Marmoush,Attack,Centre-Forward,right,183,Egypt,1999-02-07,27.29,2026-06-03,10,50000000,17.72753358339242
447661,2025,GB1,2026-05-24,21,922.0,1.0,0.0,3.0,0.0,2,Douglas Luiz,Midfield,Central Midfield,right,177,Brazil,1998-05-09,28.04,2026-06-03,10,18000000,16.705882371415992
450050,2025,GB1,2026-05-24,26,1250.0,1.0,1.0,5.0,0.0,1,Jean-Ricner Bellegarde,Midfield,Central Midfield,right,170,Haiti,1998-06-27,27.91,2026-06-03,10,16000000,16.588099342704055
451276,2025,GB1,2026-05-24,36,3233.0,6.0,7.0,8.0,0.0,1,Dominik Szoboszlai,Midfield,Attacking Midfield,right,187,Hungary,2000-10-25,25.58,2026-06-03,10,100000000,18.420680753952364
455661,2025,GB1,2026-05-24,33,1914.0,8.0,3.0,0.0,0.0,1,Nick Woltemade,Attack,Centre-Forward,right,198,Germany,2002-02-14,24.27,2026-06-03,10,55000000,17.822843761378564
460939,2025,GB1,2026-05-24,28,1636.0,5.0,2.0,2.0,0.0,1,Tijjani Reijnders,Midfield,Central Midfield,right,178,Netherlands,1998-07-29,27.82,2026-06-03,10,50000000,17.72753358339242
461883,2025,GB1,2026-05-24,30,2532.0,1.0,1.0,5.0,0.0,1,Calvin Bassey,Defender,Centre-Back,left,185,Nigeria,1999-12-31,26.4,2026-06-03,10,28000000,17.147715103853763
463603,2025,GB1,2026-05-24,8,471.0,0.0,0.0,2.0,0.0,1,Benoît Badiashile,Defender,Centre-Back,left,194,France,2001-03-26,25.16,2026-06-03,10,15000000,16.52356082573315
463605,2025,GB1,2026-05-24,18,1275.0,0.0,0.0,1.0,0.0,1,Bafodé Diakité,Defender,Centre-Back,right,184,France,2001-01-06,25.38,2026-06-03,10,25000000,17.034386422832473
465555,2025,GB1,2026-05-24,38,3420.0,0.0,0.0,3.0,0.0,1,Djordje Petrovic,Goalkeeper,Goalkeeper,right,194,Serbia,1999-10-08,26.63,2026-06-03,10,28000000,17.147715103853763
465717,2025,GB1,2026-05-24,34,2805.0,1.0,4.0,6.0,0.0,1,Jayden Bogle,Defender,Right-Back,right,178,England,2000-07-27,25.82,2026-06-03,10,15000000,16.52356082573315
466805,2025,GB1,2026-05-24,25,1567.0,1.0,0.0,6.0,0.0,1,Nico González,Midfield,Defensive Midfield,right,188,Spain,2002-01-03,24.39,2026-06-03,10,40000000,17.50439003707821
467623,2025,GB1,2026-05-24,26,1372.0,3.0,2.0,4.0,0.0,1,Lyle Foster,Attack,Centre-Forward,right,185,South Africa,2000-09-03,25.72,2026-06-03,10,8000000,15.894952224644102
469050,2025,GB1,2026-05-24,35,2972.0,1.0,2.0,7.0,0.0,1,Nathan Collins,Defender,Centre-Back,right,193,Ireland,2001-04-30,25.07,2026-06-03,10,30000000,17.216707972959764
469781,2025,GB1,2026-05-24,37,3290.0,0.0,5.0,8.0,0.0,1,Marcos Senesi,Defender,Centre-Back,left,184,Argentina,1997-05-10,29.04,2026-06-03,10,25000000,17.034386422832473
470607,2025,GB1,2026-05-24,34,1723.0,2.0,1.0,6.0,0.0,2,Brennan Johnson,Attack,Right Winger,right,186,Wales,2001-05-23,25.0,2026-06-03,10,30000000,17.216707972959764
472423,2025,GB1,2026-05-24,29,1960.0,2.0,5.0,4.0,0.0,1,Reece James,Defender,Right-Back,right,180,England,1999-12-08,26.46,2026-06-03,10,60000000,17.909855136853043
473050,2025,GB1,2026-05-24,35,2758.0,8.0,4.0,6.0,0.0,1,Kevin Schade,Attack,Left Winger,right,185,Germany,2001-11-27,24.49,2026-06-03,10,35000000,17.370858648025116
473169,2025,GB1,2026-05-24,31,1934.0,7.0,1.0,6.0,0.0,1,Brian Brobbey,Attack,Centre-Forward,right,181,Netherlands,2002-02-01,24.31,2026-06-03,10,30000000,17.216707972959764
474701,2025,GB1,2026-05-24,31,2484.0,5.0,4.0,6.0,0.0,1,Crysencio Summerville,Attack,Left Winger,right,172,Netherlands,2001-10-30,24.56,2026-06-03,10,35000000,17.370858648025116
475188,2025,GB1,2026-05-24,31,2638.0,8.0,6.0,6.0,0.0,1,Kiernan Dewsbury-Hall,Midfield,Central Midfield,left,176,England,1998-09-06,27.71,2026-06-03,10,35000000,17.370858648025116
475411,2025,GB1,2026-05-24,25,1726.0,0.0,1.0,5.0,0.0,1,Wesley Fofana,Defender,Centre-Back,right,188,France,2000-12-17,25.43,2026-06-03,10,28000000,17.147715103853763
475959,2025,GB1,2026-05-24,18,1374.0,2.0,2.0,2.0,0.0,1,Josko Gvardiol,Defender,Centre-Back,left,185,Croatia,2002-01-23,24.33,2026-06-03,10,70000000,18.064005814299346
476701,2025,GB1,2026-05-24,22,881.0,0.0,0.0,1.0,0.0,1,Manuel Ugarte,Midfield,Defensive Midfield,right,182,Uruguay,2001-04-11,25.12,2026-06-03,10,25000000,17.034386422832473
477758,2025,GB1,2026-05-24,25,2084.0,0.0,3.0,4.0,0.0,1,Aaron Wan-Bissaka,Defender,Right-Back,right,183,DR Congo,1997-11-26,28.49,2026-06-03,10,15000000,16.52356082573315
478573,2025,GB1,2026-05-24,36,2996.0,5.0,3.0,5.0,0.0,1,Ryan Gravenberch,Midfield,Defensive Midfield,right,190,Netherlands,2002-05-16,24.02,2026-06-03,10,80000000,18.197537205138154
479999,2025,GB1,2026-05-24,33,1900.0,7.0,2.0,1.0,0.0,2,Eberechi Eze,Midfield,Attacking Midfield,right,178,England,1998-06-29,27.9,2026-06-03,10,65000000,17.989897843244528
480762,2025,GB1,2026-05-24,18,1231.0,0.0,0.0,0.0,0.0,1,Lisandro Martínez,Defender,Centre-Back,left,175,Argentina,1998-01-18,28.34,2026-06-03,10,40000000,17.50439003707821
483348,2025,GB1,2026-05-24,30,2056.0,0.0,0.0,4.0,0.0,1,Djed Spence,Defender,Left-Back,right,184,England,2000-08-09,25.79,2026-06-03,10,30000000,17.216707972959764
484547,2025,GB1,2026-05-24,21,1040.0,0.0,2.0,1.0,0.0,1,Jeremie Frimpong,Defender,Right-Back,right,172,Netherlands,2000-12-10,25.45,2026-06-03,10,35000000,17.370858648025116
485583,2025,GB1,2026-05-24,8,428.0,0.0,0.0,0.0,0.0,1,Ki-Jana Hoever,Defender,Right-Back,right,183,Netherlands,2002-01-18,24.34,2026-05-28,4,3500000,15.068273812173887
485585,2025,GB1,2026-05-24,30,1599.0,0.0,2.0,2.0,0.0,1,Ian Maatsen,Defender,Left-Back,left,178,Netherlands,2002-03-10,24.21,2026-06-03,10,30000000,17.216707972959764
485706,2025,GB1,2026-05-24,25,1764.0,2.0,0.0,3.0,0.0,1,Amadou Onana,Midfield,Defensive Midfield,right,195,Belgium,2001-08-16,24.77,2026-06-03,10,45000000,17.622173069956816
486049,2025,GB1,2026-05-24,30,1786.0,5.0,7.0,0.0,0.0,1,Jérémy Doku,Attack,Left Winger,right,173,Belgium,2002-05-27,23.99,2026-06-03,10,75000000,18.132998684833918
487465,2025,GB1,2026-05-24,34,2643.0,5.0,6.0,2.0,0.0,1,Pedro Neto,Attack,Right Winger,left,174,Portugal,2000-03-09,26.21,2026-06-03,10,60000000,17.909855136853043
487969,2025,GB1,2026-05-24,30,1669.0,1.0,1.0,3.0,0.0,1,Randal Kolo Muani,Attack,Centre-Forward,right,187,France,1998-12-05,27.47,2026-06-03,10,20000000,16.811242881518265
488362,2025,GB1,2026-05-24,16,1191.0,1.0,1.0,2.0,0.0,1,Conor Gallagher,Midfield,Central Midfield,right,182,England,2000-02-06,26.29,2026-06-03,10,32000000,17.281246492014
488935,2025,GB1,2026-05-24,1,90.0,0.0,0.0,0.0,0.0,1,Hákon Valdimarsson,Goalkeeper,Goalkeeper,right,195,Iceland,2001-10-13,24.61,2026-06-03,10,2500000,14.731801689838349
489359,2025,GB1,2026-05-24,28,1318.0,2.0,0.0,1.0,0.0,1,Ao Tanaka,Midfield,Central Midfield,right,180,Japan,1998-09-10,27.7,2026-06-03,10,13000000,16.380459992348886
493003,2025,GB1,2026-05-24,29,2404.0,4.0,3.0,7.0,0.0,1,Daniel Muñoz,Defender,Right-Back,right,180,Colombia,1996-05-26,29.99,2026-06-03,10,22000000,16.906553056777135
494237,2025,GB1,2026-05-24,32,1159.0,6.0,0.0,2.0,0.0,1,Wilson Isidor,Attack,Centre-Forward,right,184,Haiti,2000-08-27,25.74,2026-06-03,10,18000000,16.705882371415992
494880,2025,GB1,2026-05-24,15,938.0,0.0,0.0,6.0,0.0,1,Jorge Cuenca,Defender,Centre-Back,left,190,Spain,1999-11-17,26.52,2026-06-03,10,8000000,15.894952224644102
495666,2025,GB1,2026-05-24,31,2615.0,1.0,0.0,2.0,0.0,1,William Saliba,Defender,Centre-Back,right,192,France,2001-03-24,25.17,2026-06-03,10,100000000,18.420680753952364
497291,2025,GB1,2026-05-24,27,1177.0,1.0,1.0,3.0,0.0,1,Nicolás Domínguez,Midfield,Central Midfield,right,179,Argentina,1998-06-28,27.9,2026-06-03,10,15000000,16.52356082573315
500689,2025,GB1,2026-05-24,21,916.0,1.0,1.0,0.0,0.0,2,Evann Guessand,Attack,Right Winger,right,188,Cote d'Ivoire,2001-07-01,24.9,2026-06-03,10,25000000,17.034386422832473
502676,2025,GB1,2026-05-24,10,868.0,0.0,0.0,0.0,0.0,1,Giorgi Mamardashvili,Goalkeeper,Goalkeeper,left,197,Georgia,2000-09-29,25.65,2026-06-03,10,28000000,17.147715103853763
502821,2025,GB1,2026-05-24,26,1708.0,1.0,2.0,5.0,0.0,1,Riccardo Calafiori,Defender,Left-Back,left,188,Italy,2002-05-19,24.01,2026-06-03,10,55000000,17.822843761378564
503680,2025,GB1,2026-05-24,37,3206.0,2.0,3.0,6.0,0.0,1,Neco Williams,Defender,Left-Back,right,183,Wales,2001-04-13,25.11,2026-06-03,10,28000000,17.147715103853763
